name,faction,id,ship,points,upgradecount,uselesscount,uselesscost,upgrade00,upgrade01,upgrade02,upgrade03,upgrade04,upgrade05,upgrade06,upgrade07,upgrade08,upgrade09,agility,hull,shields,attack,initiative,useless00,useless01,useless02,useless03
Marco de Scordilli,galacticrepublic,broadside,btlbywing,53,4,0,0,debrisgambit,dorsalturret,iontorpedoes,r5astromech,,,,,,,1,5,3,2,3,,,,
Marco de Scordilli,galacticrepublic,axe,v19torrentstarfighter,32,0,0,0,,,,,,,,,,,2,5,0,2,3,,,,
Marco Tocchi,scumandvillainy,miningguildsurveyor,modifiedtielnfighter,31,1,0,0,shieldupgrade,,,,,,,,,,3,3,1,2,2,,,,
Marco Tocchi,scumandvillainy,g4rgorvm,m3ainterceptor,30,1,0,0,electronicbaffle,,,,,,,,,,3,3,1,2,0,,,,
Marco Tocchi,scumandvillainy,shadowporthunter,lancerclasspursuitcraft,58,1,0,0,contrabandcybernetics,,,,,,,,,,2,8,2,3,2,,,,
Marco Tocchi,scumandvillainy,kavil,btla4ywing,54,3,1,2,ioncannonturret,skilledbombardier,cloakingdevice,,,,,,,,1,6,2,2,5,skilledbombardier,,,
Marco Tocchi,scumandvillainy,binayrepirate,z95af4headhunter,27,1,0,0,clustermissiles,,,,,,,,,,2,2,2,2,1,,,,
Marek Marcinkiewicz,scumandvillainy,blacksunsoldier,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
Marek Marcinkiewicz,scumandvillainy,zuckuss,g1astarfighter,52,3,0,0,qira,riggedcargochute,misthunter,,,,,,,,1,5,4,3,3,,,,
Marek Marcinkiewicz,scumandvillainy,viktorhel,kihraxzfighter,50,2,0,0,debrisgambit,deadmansswitch,,,,,,,,,2,5,1,3,4,,,,
Marek Marcinkiewicz,scumandvillainy,captainjostero,kihraxzfighter,42,0,0,0,,,,,,,,,,,2,5,1,3,3,,,,
Marek Marcinkiewicz,scumandvillainy,kaatoleeachos,z95af4headhunter,27,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
Mark Argente,galacticempire,soontirfel,tieininterceptor,67,3,0,0,elusive,targetingcomputer,shieldupgrade,,,,,,,,3,3,1,3,6,,,,
Mark Argente,galacticempire,omicrongrouppilot,lambdaclasst4ashuttle,54,3,0,0,tractorbeam,shieldupgrade,st321,,,,,,,,1,6,5,3,1,,,,
Mark Argente,galacticempire,deathfire,tiesabomber,39,1,1,7,hotshotgunner,,,,,,,,,,2,6,0,2,2,hotshotgunner,,,
Mark Argente,galacticempire,vagabond,tieskstriker,38,1,0,0,elusive,,,,,,,,,,2,4,0,3,2,,,,
Mark Sandey,galacticrepublic,goldsquadrontrooper,v19torrentstarfighter,30,1,0,0,homingmissiles,,,,,,,,,,2,5,0,2,2,,,,
Mark Sandey,galacticrepublic,jediknight,delta7aethersprite,46,3,0,0,heightenedperception,r5astromech,calibratedlasertargeting,,,,,,,,3,3,1,2,3,,,,
Mark Sandey,galacticrepublic,wolffe,arc170starfighter,65,3,0,0,advprotontorpedoes,veterantailgunner,r4p17,,,,,,,,1,6,3,3,4,,,,
Mark Sandey,galacticrepublic,oddball-arc170starfighter,arc170starfighter,58,1,0,0,c110p,,,,,,,,,,1,6,3,3,5,,,,
MarkGrawburg,scumandvillainy,genesisred,m3ainterceptor,37,1,0,0,concussionmissiles,,,,,,,,,,3,3,1,2,4,,,,
MarkGrawburg,scumandvillainy,solsixxa,scurrgh6bomber,64,4,0,0,predator,cadbane,dengar,ionbombs,,,,,,,1,6,4,3,3,,,,
MarkGrawburg,scumandvillainy,captainnym,scurrgh6bomber,75,7,0,0,dorsalturret,hotshotgunner,seismiccharges,proximitymines,tacticalscrambler,havoc,r5p8,,,,1,6,4,3,5,,,,
MarkGrawburg,scumandvillainy,blacksunsoldier,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,3,,,,
Martyn Chivers,galacticempire,grandinquisitor,tieadvancedv1,66,2,0,0,advancedsensors,ionmissiles,,,,,,,,,3,2,2,2,5,,,,
Martyn Chivers,galacticempire,captainferoph,tiereaper,52,1,0,0,agentkallus,,,,,,,,,,1,6,2,3,3,,,,
Martyn Chivers,galacticempire,stormsquadronace,tieadvancedx1,48,2,0,0,passivesensors,magpulsewarheads,,,,,,,,,3,3,2,2,3,,,,
Martyn Chivers,galacticempire,sienarspecialist,tieagaggressor,34,1,0,0,barragerockets,,,,,,,,,,2,4,1,2,2,,,,
Mathieu SALGADO,galacticrepublic,anakinskywalker,delta7aethersprite,87,2,0,0,r4p44,delta7b,,,,,,,,,2,3,3,3,6,,,,
Mathieu SALGADO,galacticrepublic,104thbattalionpilot,arc170starfighter,51,2,0,0,veterantailgunner,r2astromech,,,,,,,,,1,6,3,3,2,,,,
Mathieu SALGADO,galacticrepublic,oddball-arc170starfighter,arc170starfighter,55,1,0,0,swarmtactics,,,,,,,,,,1,6,3,3,5,,,,
Mats Jonsson,resistance,covanell,resistancetransport,50,3,0,0,advancedoptics,tacticalofficer,r4astromech,,,,,,,,1,5,3,2,4,,,,
Mats Jonsson,resistance,poedameron,t70xwing,86,5,0,0,daredevil,r2astromech,integratedsfoils,blackone,protonrockets,,,,,,2,4,3,3,6,,,,
Mats Jonsson,resistance,resistancesympathizer,scavengedyt1300,60,0,0,0,,,,,,,,,,,1,8,3,3,2,,,,
Matt Can,rebelalliance,ibtisam,arc170starfighter,52,1,0,0,r2d2,,,,,,,,,,1,6,3,3,3,,,,
Matt Can,rebelalliance,fennrau-sheathipedeclassshuttle,sheathipedeclassshuttle,50,0,0,0,,,,,,,,,,,2,4,1,2,6,,,,
Matt Can,rebelalliance,benthictwotubes,ut60duwing,54,2,0,0,perceptivecopilot,pivotwing,,,,,,,,,2,5,3,3,2,,,,
Matt Can,rebelalliance,kashyyykdefender,auzituckgunship,44,0,0,0,,,,,,,,,,,1,6,2,3,1,,,,
Matt Latall,galacticempire,sienarspecialist,tieagaggressor,36,2,0,0,ionmissiles,stealthdevice,,,,,,,,,2,4,1,2,2,,,,
Matt Latall,galacticempire,captainjonus,tiesabomber,57,2,0,0,plasmatorpedoes,seismiccharges,,,,,,,,,2,6,0,2,4,,,,
Matt Latall,galacticempire,duchess,tieskstriker,59,3,0,0,lonewolf,proximitymines,shieldupgrade,,,,,,,,2,4,1,3,5,,,,
Matt Latall,galacticempire,nusquadronpilot,alphaclassstarwing,41,3,0,0,passivesensors,iontorpedoes,os1arsenalloadout,,,,,,,,2,4,3,2,2,,,,
Matt McAllister ,rebelalliance,gavindarklighter,ewing,77,2,0,0,protontorpedoes,r3astromech,,,,,,,,,3,3,3,3,4,,,,
Matt McAllister ,rebelalliance,bluesquadronescort,t65xwing,40,1,0,0,servomotorsfoils,,,,,,,,,,2,4,2,3,2,,,,
Matt McAllister ,rebelalliance,ezrabridger-tielnfighter,tielnfighter,36,1,0,0,sense,,,,,,,,,,3,3,0,2,3,,,,
Matt McAllister ,rebelalliance,herasyndulla,attackshuttle,47,2,0,0,debrisgambit,ioncannonturret,,,,,,,,,2,3,1,3,5,,,,
Matt Nute,galacticrepublic,padmeamidala,nabooroyaln1starfighter,69,4,0,0,trickshot,firecontrolsystem,r2c4,protontorpedoes,,,,,,,2,3,2,2,4,,,,
Matt Nute,galacticrepublic,bravoflightofficer,nabooroyaln1starfighter,40,1,0,0,c110p,,,,,,,,,,2,3,2,2,2,,,,
Matt Nute,galacticrepublic,broadside,btlbywing,41,1,0,0,ioncannonturret,,,,,,,,,,1,5,3,2,3,,,,
Matt Nute,galacticrepublic,barrissoffee,delta7aethersprite,44,2,0,0,predictiveshot,r4p17,,,,,,,,,3,3,1,2,4,,,,
Matt Petit,scumandvillainy,sarcoplank,quadrijettransferspacetug,43,3,1,1,landocalrissian-crew,contrabandcybernetics,delayedfuses,,,,,,,,2,5,0,2,2,delayedfuses,,,
Matt Petit,scumandvillainy,captainnym,scurrgh6bomber,65,6,0,0,dorsalturret,greedo,protonbombs,tacticalscrambler,havoc,r5p8,,,,,1,6,4,3,5,,,,
Matt Petit,scumandvillainy,blacksunsoldier,z95af4headhunter,25,1,0,0,marksmanship,,,,,,,,,,2,2,2,2,3,,,,
Matt Petit,scumandvillainy,ahhav,modifiedtielnfighter,31,1,0,0,composure,,,,,,,,,,3,3,0,2,3,,,,
Matt Petit,scumandvillainy,hiredgun,btla4ywing,35,1,0,0,dorsalturret,,,,,,,,,,1,6,2,2,2,,,,
Matt Stief,rebelalliance,lowhhrick,auzituckgunship,56,1,0,0,trickshot,,,,,,,,,,1,6,2,3,3,,,,
Matt Stief,rebelalliance,chopper,vcx100lightfreighter,68,0,0,0,,,,,,,,,,,0,10,4,4,2,,,,
Matt Stief,rebelalliance,knavesquadronescort,ewing,52,1,0,0,r4astromech,,,,,,,,,,3,3,3,3,2,,,,
Matt Stief,rebelalliance,talasquadronpilot,z95af4headhunter,24,0,0,0,,,,,,,,,,,2,2,2,2,2,,,,
MattCourser,firstorder,recoil,tievnsilencer,65,2,0,0,intimidation,homingmissiles,,,,,,,,,3,4,2,3,4,,,,
MattCourser,firstorder,longshot,tiefofighter,33,1,0,0,proudtradition,,,,,,,,,,3,3,1,2,3,,,,
MattCourser,firstorder,sienarjaemusengineer,tievnsilencer,61,2,0,0,advancedoptics,iontorpedoes,,,,,,,,,3,4,2,3,1,,,,
MattCourser,firstorder,backdraft,tiesffighter,39,0,0,0,,,,,,,,,,,2,3,3,2,4,,,,
Matthew Coggins,resistance,tallissanlintra,rz2awing,49,3,0,0,marksmanship,protonrockets,patternanalyzer,,,,,,,,3,2,2,2,5,,,,
Matthew Coggins,resistance,paigetico,mg100starfortress,102,6,0,0,advancedsensors,perceptivecopilot,hotshotgunner,agilegunner,protonbombs,shieldupgrade,,,,,1,9,4,3,5,,,,
Matthew Coggins,resistance,kazudaxiono,fireball,42,1,0,0,kazsfireball,,,,,,,,,,2,6,0,2,4,,,,
Matthew Deering,galacticempire,puresabacc,tieskstriker,53,2,0,0,seismiccharges,afterburners,,,,,,,,,2,4,0,3,4,,,,
Matthew Deering,galacticempire,deathfire,tiesabomber,34,1,1,2,skilledbombardier,,,,,,,,,,2,6,0,2,2,skilledbombardier,,,
Matthew Deering,galacticempire,captainoicunn,vt49decimator,85,1,0,0,emperorpalpatine,,,,,,,,,,0,12,4,3,3,,,,
Matthew Deering,galacticempire,sienarspecialist,tieagaggressor,26,0,0,0,,,,,,,,,,,2,4,1,2,2,,,,
Matthew Kreiner,rebelalliance,arvelcrynyd,rz1awing,38,2,0,0,composure,elusive,,,,,,,,,3,2,2,2,3,,,,
Matthew Kreiner,rebelalliance,sabinewren-tielnfighter,tielnfighter,37,2,0,0,outmaneuver,electronicbaffle,,,,,,,,,3,3,0,2,3,,,,
Matthew Kreiner,rebelalliance,ap5,sheathipedeclassshuttle,36,2,0,0,herasyndulla,phantom,,,,,,,,,2,4,1,2,1,,,,
Matthew Kreiner,rebelalliance,landocalrissian-modifiedyt1300lightfreighter,modifiedyt1300lightfreighter,88,2,0,0,ionmissiles,niennunb,,,,,,,,,1,8,5,3,5,,,,
Matthew LeCLair,scumandvillainy,lattsrazzi,yv666lightfreighter,82,9,0,0,marksmanship,jammingbeam,concussionmissiles,000,bobafett,bt1,feedbackarray,hullupgrade,houndstooth,,1,10,3,3,3,,,,
Matthew LeCLair,scumandvillainy,cartelspacer,m3ainterceptor,31,1,0,0,iontorpedoes,,,,,,,,,,3,3,1,2,1,,,,
Matthew LeCLair,scumandvillainy,graz,kihraxzfighter,57,3,0,0,marksmanship,inertialdampeners,staticdischargevanes,,,,,,,,2,5,1,3,4,,,,
Matthew LeCLair,scumandvillainy,sunnybounder,m3ainterceptor,27,0,0,0,,,,,,,,,,,3,3,1,2,1,,,,
Matthew Tracy,scumandvillainy,hiredgun,btla4ywing,52,4,0,0,composure,protontorpedoes,r5tk,ionbombs,,,,,,,1,6,2,2,2,,,,
Matthew Tracy,scumandvillainy,solsixxa,scurrgh6bomber,70,6,0,0,swarmtactics,ioncannonturret,hotshotgunner,bombletgenerator,havoc,genius,,,,,1,6,4,3,3,,,,
Matthew Tracy,scumandvillainy,kathscarlet,firesprayclasspatrolcraft,75,1,0,0,seismiccharges,,,,,,,,,,2,6,4,3,4,,,,
"Maxime ""Maxx"" Clergue",firstorder,avenger,tievnsilencer,68,2,0,0,squadleader,ionmissiles,,,,,,,,,3,4,2,3,3,,,,
"Maxime ""Maxx"" Clergue",firstorder,scorch,tiefofighter,36,1,0,0,elusive,,,,,,,,,,3,3,1,2,4,,,,
"Maxime ""Maxx"" Clergue",firstorder,omegasquadronace,tiefofighter,28,0,0,0,,,,,,,,,,,3,3,1,2,3,,,,
"Maxime ""Maxx"" Clergue",firstorder,majorvonreg,tiebainterceptor,63,1,0,0,outmaneuver,,,,,,,,,,3,2,2,3,6,,,,
Merrick Kemp,galacticempire,lieutenantkarsabi,alphaclassstarwing,56,5,1,0,outmaneuver,trajectorysimulator,iontorpedoes,munitionsfailsafe,xg1assaultconfiguration,,,,,,2,4,3,2,3,xg1assaultconfiguration,,,
Merrick Kemp,galacticempire,scarifbasepilot,tiereaper,46,1,0,0,ministertua,,,,,,,,,,1,6,2,3,1,,,,
Merrick Kemp,galacticempire,majorvermeil,tiereaper,49,0,0,0,,,,,,,,,,,1,6,2,3,4,,,,
Merrick Kemp,galacticempire,doubleedge,tieagaggressor,48,3,0,0,snapshot,ioncannonturret,protonrockets,,,,,,,,2,4,1,2,2,,,,
Michaël Juneau,galacticrepublic,bluesquadronprotector,v19torrentstarfighter,32,1,0,0,homingmissiles,,,,,,,,,,2,5,0,2,3,,,,
Michaël Juneau,galacticrepublic,kickback,v19torrentstarfighter,38,2,0,0,marksmanship,ionmissiles,,,,,,,,,2,5,0,2,4,,,,
Michaël Juneau,galacticrepublic,anakinskywalker,delta7aethersprite,78,3,0,0,foresight,c110p,calibratedlasertargeting,,,,,,,,3,3,1,2,6,,,,
Michaël Juneau,galacticrepublic,plokoon,delta7aethersprite,48,1,0,0,calibratedlasertargeting,,,,,,,,,,3,3,1,2,5,,,,
Michał Lewandowski,resistance,bb8,resistancetransportpod,42,3,1,3,primedthrusters,korrsella,targetingcomputer,,,,,,,,2,3,1,2,3,targetingcomputer,,,
Michał Lewandowski,resistance,covanell,resistancetransport,43,2,0,0,autoblasters,r4astromech,,,,,,,,,1,5,3,2,4,,,,
Michał Lewandowski,resistance,ronithblario,rz2awing,200,0,0,0,,,,,,,,,,,3,2,2,2,2,,,,
Michał Lewandowski,resistance,kazudaxiono,fireball,45,1,1,5,clustermissiles,,,,,,,,,,2,6,0,2,4,clustermissiles,,,
Michał Lewandowski,resistance,pammichnerrogoode,resistancetransport,36,0,0,0,,,,,,,,,,,1,5,3,2,3,,,,
Michael Frochaux,rebelalliance,hefftobber,ut60duwing,50,2,0,0,tacticalofficer,pivotwing,,,,,,,,,2,5,3,3,2,,,,
Michael Frochaux,rebelalliance,captainrex,tielnfighter,31,1,1,1,delayedfuses,,,,,,,,,,3,3,0,2,2,delayedfuses,,,
Michael Frochaux,rebelalliance,outerrimsmuggler,modifiedyt1300lightfreighter,74,1,0,0,leiaorgana,,,,,,,,,,1,8,5,3,1,,,,
Michael Frochaux,rebelalliance,arvelcrynyd,rz1awing,41,1,0,0,protonrockets,,,,,,,,,,3,2,2,2,3,,,,
Michael King,galacticrepublic,squadsevenveteran,arc170starfighter,67,5,1,1,trickshot,advprotontorpedoes,seventhfleetgunner,r3astromech,delayedfuses,,,,,,1,6,3,3,3,delayedfuses,,,
Michael King,galacticrepublic,104thbattalionpilot,arc170starfighter,57,3,0,0,advprotontorpedoes,r4p17,stealthdevice,,,,,,,,1,6,3,3,2,,,,
Michael King,galacticrepublic,barrissoffee,delta7aethersprite,71,3,0,0,r2astromech,delta7b,afterburners,,,,,,,,2,3,3,3,4,,,,
Michael Langley,galacticrepublic,jediknight,delta7aethersprite,50,2,0,0,supernaturalreflexes,r2c4,,,,,,,,,3,3,1,2,3,,,,
Michael Langley,galacticrepublic,jediknight,delta7aethersprite,55,2,0,0,delta7b,synchronizedconsole,,,,,,,,,2,3,3,3,3,,,,
Michael Langley,galacticrepublic,luminaraunduli,delta7aethersprite,50,2,0,0,r5astromech,calibratedlasertargeting,,,,,,,,,3,3,1,2,4,,,,
Michael Langley,galacticrepublic,padmeamidala,nabooroyaln1starfighter,45,0,0,0,,,,,,,,,,,2,3,2,2,4,,,,
Michael Thiel,firstorder,majorvonreg,tiebainterceptor,71,3,1,1,outmaneuver,protonrockets,delayedfuses,,,,,,,,3,2,2,3,6,delayedfuses,,,
Michael Thiel,firstorder,lieutenanttavson,upsilonclassshuttle,84,5,0,0,patternanalyzer,pettyofficerthanisson,captainphasma,autoblasters,passivesensors,,,,,,1,6,6,4,3,,,,
Michael Thiel,firstorder,tn3465,tiefofighter,32,2,0,0,biohexacryptcodes,angleddeflectors,,,,,,,,,3,3,0,2,2,,,,
Micheal Wells,scumandvillainy,emonazzameen,firesprayclasspatrolcraft,98,5,1,3,lonewolf,homingmissiles,clustermines,proximitymines,andrasta,,,,,,2,6,4,3,4,andrasta,,,
Micheal Wells,scumandvillainy,g4rgorvm,m3ainterceptor,28,0,0,0,,,,,,,,,,,3,3,1,2,0,,,,
Micheal Wells,scumandvillainy,asajjventress,lancerclasspursuitcraft,72,0,0,0,,,,,,,,,,,2,8,2,3,4,,,,
Miguel JUstiniano,scumandvillainy,cartelmarauder,kihraxzfighter,38,0,0,0,,,,,,,,,,,2,5,1,3,2,,,,
Miguel JUstiniano,scumandvillainy,dacebonearm,hwk290lightfreighter,63,3,0,0,ionbombs,stealthdevice,moldycrow,,,,,,,,2,3,2,2,4,,,,
Miguel JUstiniano,scumandvillainy,kavil,btla4ywing,54,2,0,0,ioncannonturret,ionbombs,,,,,,,,,1,6,2,2,5,,,,
Miguel JUstiniano,scumandvillainy,binayrepirate,z95af4headhunter,22,0,0,0,,,,,,,,,,,2,2,2,2,1,,,,
Miguel JUstiniano,scumandvillainy,miningguildsurveyor,modifiedtielnfighter,23,0,0,0,,,,,,,,,,,3,3,0,2,2,,,,
Mike Domino,galacticempire,inquisitor,tieadvancedv1,43,2,0,0,passivesensors,clustermissiles,,,,,,,,,3,2,2,2,3,,,,
Mike Domino,galacticempire,inquisitor,tieadvancedv1,48,3,0,0,instinctiveaim,collisiondetector,concussionmissiles,,,,,,,,3,2,2,2,3,,,,
Mike Domino,galacticempire,coloneljendon,lambdaclasst4ashuttle,59,3,1,1,collisiondetector,delayedfuses,st321,,,,,,,,1,6,4,3,3,delayedfuses,,,
Mike Domino,galacticempire,gammasquadronace,tiesabomber,48,3,0,0,concussionmissiles,ionbombs,staticdischargevanes,,,,,,,,2,6,0,2,3,,,,
Mike Maurer,galacticempire,delmeeko,tielnfighter,36,1,0,0,afterburners,,,,,,,,,,3,3,0,2,4,,,,
Mike Maurer,galacticempire,seventhsister,tieadvancedv1,45,1,0,0,firecontrolsystem,,,,,,,,,,3,2,2,2,4,,,,
Mike Maurer,galacticempire,scarifbasepilot,tiereaper,53,1,0,0,darthvader,,,,,,,,,,1,6,2,3,1,,,,
Mike Maurer,galacticempire,planetarysentinel,tieskstriker,31,0,0,0,,,,,,,,,,,2,4,0,3,1,,,,
Mike Maurer,galacticempire,onyxsquadronscout,tieagaggressor,33,1,0,0,ioncannonturret,,,,,,,,,,2,4,1,2,3,,,,
Mike Spin,rebelalliance,corranhorn,ewing,75,1,0,0,r2astromech,,,,,,,,,,3,3,3,3,5,,,,
Mike Spin,rebelalliance,airencracken,z95af4headhunter,36,0,0,0,,,,,,,,,,,2,2,2,2,5,,,,
Mike Spin,rebelalliance,lieutenantblount,z95af4headhunter,33,1,0,0,intimidation,,,,,,,,,,2,2,2,2,4,,,,
Mike Spin,rebelalliance,benthictwotubes,ut60duwing,53,2,0,0,leiaorgana,pivotwing,,,,,,,,,2,5,3,3,2,,,,
MistbornJedi,resistance,nodinchavdri,resistancetransport,65,6,1,1,tractorbeam,advprotontorpedoes,korrsella,perceptivecopilot,r5x3,delayedfuses,,,,,1,5,3,2,2,delayedfuses,,,
MistbornJedi,resistance,resistancesympathizer,scavengedyt1300,81,5,0,0,amilynholdo,freelanceslicer,inertialdampeners,ablativeplating,reysmillenniumfalcon,,,,,,1,8,3,3,2,,,,
MistbornJedi,resistance,lulolampar,rz2awing,53,2,0,0,swarmtactics,ferrospherepaint,,,,,,,,,3,2,2,2,5,,,,
Morgan Sanders,galacticempire,onyxsquadronace,tieddefender,98,4,0,0,juke,trajectorysimulator,heavylasercannon,concussionmissiles,,,,,,,3,3,4,3,4,,,,
Morgan Sanders,galacticempire,doubleedge,tieagaggressor,45,3,0,0,ioncannonturret,concussionmissiles,homingmissiles,,,,,,,,2,4,1,2,2,,,,
Morgan Sanders,galacticempire,turrphennir,tieininterceptor,57,2,0,0,snapshot,shieldupgrade,,,,,,,,,3,3,1,3,4,,,,
Nate Handy,rebelalliance,mirandadoni,btls8kwing,55,2,0,0,iontorpedoes,leiaorgana,,,,,,,,,1,6,3,2,4,,,,
Nate Handy,rebelalliance,corranhorn,ewing,82,2,0,0,outmaneuver,r2d2,,,,,,,,,3,3,3,3,5,,,,
Nate Handy,rebelalliance,magvayarro,ut60duwing,63,4,0,0,predator,passivesensors,k2so,pivotwing,,,,,,,2,5,3,3,3,,,,
Nathan Long,firstorder,recoil,tievnsilencer,64,1,0,0,snapshot,,,,,,,,,,3,4,2,3,4,,,,
Nathan Long,firstorder,majorvonreg,tiebainterceptor,68,2,0,0,proudtradition,deuteriumpowercells,,,,,,,,,3,2,2,3,6,,,,
Nathan Long,firstorder,holo,tiebainterceptor,65,2,0,0,daredevil,deuteriumpowercells,,,,,,,,,3,2,2,3,5,,,,
Nathan Skelly,galacticempire,colonelvessery,tieddefender,98,3,0,0,juke,jammingbeam,protonrockets,,,,,,,,3,3,4,3,4,,,,
Nathan Skelly,galacticempire,scourgeskutu,tielnfighter,31,0,0,0,,,,,,,,,,,3,3,0,2,5,,,,
Nathan Skelly,galacticempire,lieutenantkestal,tieagaggressor,39,2,0,0,dorsalturret,homingmissiles,,,,,,,,,2,4,1,2,4,,,,
Nathan Skelly,galacticempire,delmeeko,tielnfighter,30,0,0,0,,,,,,,,,,,3,3,0,2,4,,,,
Nathan Willcock,separatistalliance,technounionbomber,hyenaclassdroidbomber,35,2,0,0,clustermissiles,drk1probedroids,,,,,,,,,2,5,0,2,1,,,,
Nathan Willcock,separatistalliance,generalgrievous,belbullab22starfighter,55,2,0,0,composure,kraken,,,,,,,,,2,3,2,3,4,,,,
Nathan Willcock,separatistalliance,separatistdrone,vultureclassdroidfighter,27,1,0,0,concussionmissiles,,,,,,,,,,2,3,0,2,3,,,,
Nathan Willcock,separatistalliance,technounionbomber,hyenaclassdroidbomber,37,1,0,0,electroprotonbomb,,,,,,,,,,2,5,0,2,1,,,,
Nathan Willcock,separatistalliance,skakoanace,belbullab22starfighter,44,1,0,0,shieldupgrade,,,,,,,,,,2,3,3,3,3,,,,
Nathaniel Moore,rebelalliance,esegetuketu,btls8kwing,70,4,0,0,plasmatorpedoes,barragerockets,ionbombs,seismiccharges,,,,,,,1,6,3,2,3,,,,
Nathaniel Moore,rebelalliance,janors,hwk290lightfreighter,64,2,0,0,hullupgrade,moldycrow,,,,,,,,,2,4,2,2,5,,,,
Nathaniel Moore,rebelalliance,jakefarrell,rz1awing,36,0,0,0,,,,,,,,,,,3,2,2,2,4,,,,
Nathaniel Moore,rebelalliance,rebelscout,hwk290lightfreighter,30,0,0,0,,,,,,,,,,,2,3,2,2,2,,,,
Neal Duffy,rebelalliance,evaanverlaine,btla4ywing,45,2,1,2,squadleader,skilledbombardier,,,,,,,,,1,6,2,2,3,skilledbombardier,,,
Neal Duffy,rebelalliance,corranhorn,ewing,66,0,0,0,,,,,,,,,,,3,3,3,3,5,,,,
Neal Duffy,rebelalliance,zeborrelios-sheathipedeclassshuttle,sheathipedeclassshuttle,34,1,0,0,phantom,,,,,,,,,,2,4,1,2,2,,,,
Neal Duffy,rebelalliance,esegetuketu,btls8kwing,52,1,0,0,perceptivecopilot,,,,,,,,,,1,6,3,2,3,,,,
Nemes Balázs,resistance,colossusstationmechanic,fireball,54,6,0,0,protonrockets,m9g8,feedbackarray,staticdischargevanes,advancedslam,kazsfireball,,,,,2,6,0,2,2,,,,
Nemes Balázs,resistance,greersonnel,rz2awing,53,3,0,0,juke,lonewolf,clustermissiles,,,,,,,,3,2,2,2,4,,,,
Nemes Balázs,resistance,hansolo-scavengedyt1300,scavengedyt1300,91,4,0,0,snapshot,rosetico,c3po-crew,reysmillenniumfalcon,,,,,,,1,8,3,3,6,,,,
Nic Harris,firstorder,firstorderprovocateur,tiebainterceptor,52,1,0,0,snapshot,,,,,,,,,,3,2,2,3,3,,,,
Nic Harris,firstorder,captainphasma,tiesffighter,48,3,0,0,biohexacryptcodes,concussionmissiles,firecontrolsystem,,,,,,,,2,3,3,2,4,,,,
Nic Harris,firstorder,sienarjaemusengineer,tievnsilencer,51,0,0,0,,,,,,,,,,,3,4,2,3,1,,,,
Nic Harris,firstorder,backdraft,tiesffighter,49,1,0,0,specialforcesgunner,,,,,,,,,,2,3,3,2,4,,,,
Nicholas Allard,firstorder,backdraft,tiesffighter,45,1,0,0,stealthdevice,,,,,,,,,,2,3,3,2,4,,,,
Nicholas Allard,firstorder,quickdraw,tiesffighter,57,2,0,0,specialforcesgunner,electronicbaffle,,,,,,,,,2,3,3,2,6,,,,
Nicholas Allard,firstorder,commandermalarus,tiefofighter,38,0,0,0,,,,,,,,,,,3,3,1,2,5,,,,
Nicholas Allard,firstorder,starkillerbasepilot,upsilonclassshuttle,58,0,0,0,,,,,,,,,,,1,6,6,4,2,,,,
Nicholas Miller,firstorder,sienarjaemusengineer,tievnsilencer,60,1,0,0,plasmatorpedoes,,,,,,,,,,3,4,2,3,1,,,,
Nicholas Miller,firstorder,majorvonreg,tiebainterceptor,70,2,0,0,lonewolf,stealthdevice,,,,,,,,,3,2,2,3,6,,,,
Nicholas Miller,firstorder,rush,tievnsilencer,70,2,0,0,primedthrusters,protonrockets,,,,,,,,,3,4,2,3,2,,,,
"Nick ""oiseaux"" Rochow",galacticempire,majorvynder,alphaclassstarwing,62,5,0,0,passivesensors,plasmatorpedoes,concussionmissiles,advancedslam,os1arsenalloadout,,,,,,2,4,3,2,4,,,,
"Nick ""oiseaux"" Rochow",galacticempire,doubleedge,tieagaggressor,60,5,0,0,swarmtactics,ioncannonturret,magpulsewarheads,fifthbrother,shieldupgrade,,,,,,2,4,2,2,2,,,,
"Nick ""oiseaux"" Rochow",galacticempire,nusquadronpilot,alphaclassstarwing,50,4,0,0,firecontrolsystem,protontorpedoes,xg1assaultconfiguration,tractorbeam,,,,,,,2,4,3,2,2,,,,
"Nick ""oiseaux"" Rochow",galacticempire,scimitarsquadronpilot,tiesabomber,27,0,0,0,,,,,,,,,,,2,6,0,2,2,,,,
Nick Aretakis,separatistalliance,dbs404,hyenaclassdroidbomber,42,2,0,0,advprotontorpedoes,staticdischargevanes,,,,,,,,,2,5,0,2,4,,,,
Nick Aretakis,separatistalliance,dfs081,vultureclassdroidfighter,28,2,1,1,grapplingstruts,delayedfuses,,,,,,,,,2,3,0,2,3,delayedfuses,,,
Nick Aretakis,separatistalliance,countdooku,sithinfiltrator,83,3,0,0,advprotontorpedoes,scimitar,kraken,,,,,,,,1,6,4,3,3,,,,
Nick Aretakis,separatistalliance,captainsear,belbullab22starfighter,45,0,0,0,,,,,,,,,,,2,3,2,3,2,,,,
Nick Smith ,firstorder,firstorderprovocateur,tiebainterceptor,56,2,0,0,outmaneuver,clustermissiles,,,,,,,,,3,2,2,3,3,,,,
